order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
2938,COIN66IN322,B083T5G5PM,15,1990.0,2022-08-24 00:00:00.000000,2022-08-24 00:00:00.000000
2939,COIN66IN322,B0B4F5L738,10,19499.0,2022-08-24 00:00:00.000000,2022-08-24 00:00:00.000000
2940,COIN66IN322,B00F159RIK,11,625.0,2022-08-24 00:00:00.000000,2022-08-24 00:00:00.000000
2941,COIN66IN322,B098NS6PVG,14,349.0,2022-08-24 00:00:00.000000,2022-08-24 00:00:00.000000
2942,MAOI99IA780,B0BLV1GNLN,3,9990.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2943,MAOI99IA780,B07DXRGWDJ,8,5995.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2944,MAOI99IA780,B09GYBZPHF,7,2499.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2945,MAOI99IA780,B07NTKGW45,4,899.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2946,MAOI99IA780,B086394NY5,5,2490.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2947,MAOI99IA780,B07NPBG1B4,13,3300.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2948,MAOI99IA780,B083GQGT3Z,2,799.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
2949,INAP57MP433,B09NR6G588,3,4999.0,2021-05-17 00:00:00.000000,2021-05-17 00:00:00.000000
2950,ACPM37CC948,B08CHZ3ZQ7,11,799.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
2951,ACPM37CC948,B08K4RDQ71,9,999.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
2952,ACPM37CC948,B0B1MDZV9C,11,4495.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
2953,AAAA62PA275,B08KRMK9LZ,5,5999.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2954,AAAA62PA275,B09L8DT7D6,4,499.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2955,AAAA62PA275,B009P2LK80,3,1639.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2956,AAAA62PA275,B08MWJTST6,2,1299.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2957,AAAA62PA275,B00S2SEV7K,11,100.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2958,AAAA62PA275,B0B2DJ5RVQ,6,1999.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2959,AAAA62PA275,B07NTKGW45,6,899.0,2021-02-24 00:00:00.000000,2021-02-24 00:00:00.000000
2960,ANAA24IM900,B014HDJ7ZE,15,7445.0,2021-04-08 00:00:00.000000,2021-04-08 00:00:00.000000
2961,ANAA24IM900,B09XJ5LD6L,6,32999.0,2021-04-08 00:00:00.000000,2021-04-08 00:00:00.000000
2962,ANAA24IM900,B0141EZMAI,11,800.0,2021-04-08 00:00:00.000000,2021-04-08 00:00:00.000000
2963,ANAA24IM900,B084N1BM9L,12,1999.0,2021-04-08 00:00:00.000000,2021-04-08 00:00:00.000000
2964,AIAP80CI159,B0B5CGTBKV,10,7990.0,2022-10-13 00:00:00.000000,2022-10-13 00:00:00.000000
2965,AIAP80CI159,B0B97D658R,10,799.0,2022-10-13 00:00:00.000000,2022-10-13 00:00:00.000000
2966,PMAP21AA426,B09NL4DCXK,3,599.0,2022-08-10 00:00:00.000000,2022-08-10 00:00:00.000000
2967,PMAP21AA426,B07YY1BY5B,8,4999.0,2022-08-10 00:00:00.000000,2022-08-10 00:00:00.000000
2968,PMAP21AA426,B07JZSG42Y,12,2590.0,2022-08-10 00:00:00.000000,2022-08-10 00:00:00.000000
2969,PMAP21AA426,B07D2NMTTV,12,3500.0,2022-08-10 00:00:00.000000,2022-08-10 00:00:00.000000
2970,PMAP21AA426,B07Z1X6VFC,12,999.0,2022-08-10 00:00:00.000000,2022-08-10 00:00:00.000000
2971,OACN87CC958,B07P434WJY,4,1999.0,2021-01-21 00:00:00.000000,2021-01-21 00:00:00.000000
2972,OACN87CC958,B0BD92GDQH,2,6999.0,2021-01-21 00:00:00.000000,2021-01-21 00:00:00.000000
2973,OACN87CC958,B09J2QCKKM,8,3500.0,2021-01-21 00:00:00.000000,2021-01-21 00:00:00.000000
2974,OACN87CC958,B093QCY6YJ,5,349.0,2021-01-21 00:00:00.000000,2021-01-21 00:00:00.000000
2975,OACN87CC958,B07JW9H4J1,7,1099.0,2021-01-21 00:00:00.000000,2021-01-21 00:00:00.000000
2976,IAAA10CM953,B08Y5KXR6Z,3,800.0,2022-04-11 00:00:00.000000,2022-04-11 00:00:00.000000
2977,NIAM41PO183,B01NBX5RSB,6,1547.0,2021-01-09 00:00:00.000000,2021-01-09 00:00:00.000000
2978,NIAM41PO183,B07KR5P3YD,13,699.0,2021-01-09 00:00:00.000000,2021-01-09 00:00:00.000000
2979,NIAM41PO183,B0B3N7LR6K,4,16999.0,2021-01-09 00:00:00.000000,2021-01-09 00:00:00.000000
2980,NIAM41PO183,B07VZYMQNZ,14,1440.0,2021-01-09 00:00:00.000000,2021-01-09 00:00:00.000000
2981,NIAM41PO183,B077Z65HSD,13,999.0,2021-01-09 00:00:00.000000,2021-01-09 00:00:00.000000
2982,PAIC75IC232,B01MQZ7J8K,15,1445.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2983,PAIC75IC232,B0BCZCQTJX,12,3999.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2984,PAIC75IC232,B09YLYB9PB,1,399.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2985,PAIC75IC232,B07MDRGHWQ,2,11000.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2986,PAIC75IC232,B0B5KZ3C53,3,2900.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2987,PAIC75IC232,B09GFPVD9Y,6,10999.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2988,PAIC75IC232,B017PDR9N0,9,499.0,2021-07-22 00:00:00.000000,2021-07-22 00:00:00.000000
2989,IPAI82NA725,B09T2WRLJJ,1,26999.0,2022-02-08 00:00:00.000000,2022-02-08 00:00:00.000000
2990,IPAI82NA725,B01MQZ7J8K,3,1445.0,2022-02-08 00:00:00.000000,2022-02-08 00:00:00.000000
2991,IPAI82NA725,B09ZHCJDP1,12,1000.0,2022-02-08 00:00:00.000000,2022-02-08 00:00:00.000000
2992,IPAI82NA725,B0B2DD8BQ8,7,3099.0,2022-02-08 00:00:00.000000,2022-02-08 00:00:00.000000
2993,IPAI82NA725,B0B31BYXQQ,4,5499.0,2022-02-08 00:00:00.000000,2022-02-08 00:00:00.000000
2994,IPAI82NA725,B0188KPKB2,11,9455.0,2022-02-08 00:00:00.000000,2022-02-08 00:00:00.000000
2995,MANC63CA752,B0B53QLB9H,14,5999.0,2022-06-01 00:00:00.000000,2022-06-01 00:00:00.000000
2996,MANC63CA752,B09BL2KHQW,14,260.0,2022-06-01 00:00:00.000000,2022-06-01 00:00:00.000000
2997,MANC63CA752,B00E3DVQFS,4,1109.0,2022-06-01 00:00:00.000000,2022-06-01 00:00:00.000000
2998,MANC63CA752,B0746N6WML,14,450.0,2022-06-01 00:00:00.000000,2022-06-01 00:00:00.000000
2999,IACO67CO294,B082T6GXS5,1,2100.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3000,IACO67CO294,B081FJWN52,7,999.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3001,IACO67CO294,B01GFTEV5Y,13,3193.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3002,IACO67CO294,B08L5HMJVW,7,700.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3003,IACO67CO294,B08QHLXWV3,15,11990.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3004,IACO67CO294,B00LP9RFSU,1,825.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3005,IACO67CO294,B07RX42D3D,3,350.0,2022-08-19 00:00:00.000000,2022-08-19 00:00:00.000000
3006,MCNP77PP404,B09BCNQ9R2,6,499.0,2021-03-05 00:00:00.000000,2021-03-05 00:00:00.000000
3007,MCNP77PP404,B08Y7MXFMK,15,1499.0,2021-03-05 00:00:00.000000,2021-03-05 00:00:00.000000
3008,MCNP77PP404,B09ZHCJDP1,3,1000.0,2021-03-05 00:00:00.000000,2021-03-05 00:00:00.000000
3009,MCNP77PP404,B09RWZRCP1,4,999.0,2021-03-05 00:00:00.000000,2021-03-05 00:00:00.000000
3010,MCNP77PP404,B095JPKPH3,1,69999.0,2021-03-05 00:00:00.000000,2021-03-05 00:00:00.000000
3011,AIOC29AM238,B00KRCBA6E,14,5000.0,2022-04-21 00:00:00.000000,2022-04-21 00:00:00.000000
3012,AIOC29AM238,B093QCY6YJ,4,349.0,2022-04-21 00:00:00.000000,2022-04-21 00:00:00.000000
3013,AIOC29AM238,B00C3GBCIS,15,499.0,2022-04-21 00:00:00.000000,2022-04-21 00:00:00.000000
3014,AIOC29AM238,B08444S68L,3,15990.0,2022-04-21 00:00:00.000000,2022-04-21 00:00:00.000000
3015,MAAP70ON980,B0B25LQQPC,12,6100.0,2022-07-08 00:00:00.000000,2022-07-08 00:00:00.000000
3016,MAAP70ON980,B08CF3B7N1,12,399.0,2022-07-08 00:00:00.000000,2022-07-08 00:00:00.000000
3017,AAMO19OA842,B07JPX9CR7,3,1299.0,2022-01-01 00:00:00.000000,2022-01-01 00:00:00.000000
3018,AAMO19OA842,B015ZXUDD0,11,599.0,2022-01-01 00:00:00.000000,2022-01-01 00:00:00.000000
3019,AAMO19OA842,B0B2DD66GS,5,2900.0,2022-01-01 00:00:00.000000,2022-01-01 00:00:00.000000
3020,AAMO19OA842,B094JNXNPV,12,399.0,2022-01-01 00:00:00.000000,2022-01-01 00:00:00.000000
3021,AAMO19OA842,B09MFR93KS,3,5999.0,2022-01-01 00:00:00.000000,2022-01-01 00:00:00.000000
3022,AAMO19OA842,B01HGCLUH6,11,1699.0,2022-01-01 00:00:00.000000,2022-01-01 00:00:00.000000
3023,CIAO11AN662,B08RWCZ6SY,10,899.0,2022-11-29 00:00:00.000000,2022-11-29 00:00:00.000000
3024,CIAO11AN662,B0B9F9PT8R,1,2999.0,2022-11-29 00:00:00.000000,2022-11-29 00:00:00.000000
3025,CIAO11AN662,B07P434WJY,1,1999.0,2022-11-29 00:00:00.000000,2022-11-29 00:00:00.000000
3026,CIAO11AN662,B0B19VJXQZ,7,59900.0,2022-11-29 00:00:00.000000,2022-11-29 00:00:00.000000
3027,CIAO11AN662,B08GSQXLJ2,4,10400.0,2022-11-29 00:00:00.000000,2022-11-29 00:00:00.000000
3028,CIAO11AN662,B07G3YNLJB,10,3100.0,2022-11-29 00:00:00.000000,2022-11-29 00:00:00.000000
3029,AAMM18PP999,B018SJJ0GE,10,2999.0,2022-06-12 00:00:00.000000,2022-06-12 00:00:00.000000
3030,AAMM18PP999,B09RX1FK54,3,999.0,2022-06-12 00:00:00.000000,2022-06-12 00:00:00.000000
3031,AAMM18PP999,B08FYB5HHK,13,1999.0,2022-06-12 00:00:00.000000,2022-06-12 00:00:00.000000
3032,AAMM18PP999,B09NNHFSSF,3,4700.0,2022-06-12 00:00:00.000000,2022-06-12 00:00:00.000000
3033,AAMM18PP999,B075TJHWVC,6,2299.0,2022-06-12 00:00:00.000000,2022-06-12 00:00:00.000000
3034,AOAC96MM111,B09VKWGZD7,10,8990.0,2022-10-11 00:00:00.000000,2022-10-11 00:00:00.000000
3035,AOAC96MM111,B07V82W5CN,15,2198.0,2022-10-11 00:00:00.000000,2022-10-11 00:00:00.000000
3036,AOAC96MM111,B08HLZ28QC,13,3490.0,2022-10-11 00:00:00.000000,2022-10-11 00:00:00.000000
3037,AMOO74NC332,B0B6F98KJJ,15,29999.0,2021-09-20 00:00:00.000000,2021-09-20 00:00:00.000000
3038,AIAA65MM219,B0949SBKMP,15,6990.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
3039,AIPA83IP522,B07W6VWZ8C,4,1999.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
3040,AIPA83IP522,B08TV2P1N8,4,3990.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
3041,AIPA83IP522,B00TDD0YM4,10,1695.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
3042,NNCN17OP693,B09XJ1LM7R,11,799.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3043,NNCN17OP693,B07W4HTS8Q,15,3790.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3044,NNCN17OP693,B082T6GVG9,5,1500.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3045,NNCN17OP693,B091JF2TFD,13,1299.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3046,NNCN17OP693,B01N1XVVLC,11,15999.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3047,NNCN17OP693,B01MQ2A86A,12,1645.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3048,NNCN17OP693,B09SZ5TWHW,1,2890.0,2021-03-29 00:00:00.000000,2021-03-29 00:00:00.000000
3049,IMAM34AC899,B07WKBD37W,3,999.0,2022-01-29 00:00:00.000000,2022-01-29 00:00:00.000000
3050,APOC24PP586,B08TDJ5BVF,13,39.0,2021-10-08 00:00:00.000000,2021-10-08 00:00:00.000000
3051,APOC24PP586,B004IO5BMQ,7,995.0,2021-10-08 00:00:00.000000,2021-10-08 00:00:00.000000
3052,PAIA49MA715,B0BF563HB4,8,19999.0,2022-09-01 00:00:00.000000,2022-09-01 00:00:00.000000
3053,PAIA49MA715,B07JW9H4J1,10,1099.0,2022-09-01 00:00:00.000000,2022-09-01 00:00:00.000000
3054,PAIA49MA715,B0B4F52B5X,15,14999.0,2022-09-01 00:00:00.000000,2022-09-01 00:00:00.000000
3055,PAIA49MA715,B0BNVBJW2S,8,7990.0,2022-09-01 00:00:00.000000,2022-09-01 00:00:00.000000
3056,PAIA49MA715,B075DB1F13,6,1500.0,2022-09-01 00:00:00.000000,2022-09-01 00:00:00.000000
3057,PAIA49MA715,B09HK9JH4F,15,399.0,2022-09-01 00:00:00.000000,2022-09-01 00:00:00.000000
3058,OONI68OI748,B0B9RZ4G4W,3,1699.0,2021-08-10 00:00:00.000000,2021-08-10 00:00:00.000000
3059,OONI68OI748,B08X77LM8C,10,999.0,2021-08-10 00:00:00.000000,2021-08-10 00:00:00.000000
3060,OONI68OI748,B08T8KWNQ9,2,4999.0,2021-08-10 00:00:00.000000,2021-08-10 00:00:00.000000
3061,MPOI84AA348,B09PL79D2X,12,2990.0,2021-06-17 00:00:00.000000,2021-06-17 00:00:00.000000
3062,MPOI84AA348,B0BGSV43WY,14,7999.0,2021-06-17 00:00:00.000000,2021-06-17 00:00:00.000000
3063,OPOA60MA880,B07WGPKMP5,11,20999.0,2022-03-02 00:00:00.000000,2022-03-02 00:00:00.000000
3064,OPOA60MA880,B07B275VN9,1,799.0,2022-03-02 00:00:00.000000,2022-03-02 00:00:00.000000
3065,OPOA60MA880,B08W56G1K9,6,999.0,2022-03-02 00:00:00.000000,2022-03-02 00:00:00.000000
3066,OPOA60MA880,B0148NPH9I,5,3195.0,2022-03-02 00:00:00.000000,2022-03-02 00:00:00.000000
3067,OPOA60MA880,B0BMXMLSMM,14,999.0,2022-03-02 00:00:00.000000,2022-03-02 00:00:00.000000
3068,MAIP03NA343,B014I8SX4Y,5,1400.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3069,MAIP03NA343,B01M5967SY,3,999.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3070,MAIP03NA343,B092R48XXB,12,29999.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3071,MAIP03NA343,B09T3H12GV,1,2498.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3072,MAIP03NA343,B0746JGVDS,3,999.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3073,MAIP03NA343,B0B72BSW7K,9,699.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3074,MAIP03NA343,B09ZK6THRR,3,1000.0,2021-03-08 00:00:00.000000,2021-03-08 00:00:00.000000
3075,IACA14AP471,B0BBVKRP7B,4,1999.0,2022-07-05 00:00:00.000000,2022-07-05 00:00:00.000000
3076,MNNO31AA318,B09C6HXFC1,5,1799.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
3077,MNCP57AA123,B07YNHCW6N,4,2499.0,2022-02-23 00:00:00.000000,2022-02-23 00:00:00.000000
3078,MNCP57AA123,B09GFLXVH9,9,8499.0,2022-02-23 00:00:00.000000,2022-02-23 00:00:00.000000
3079,AOII93OP571,B07WGMMQGP,4,20999.0,2021-11-19 00:00:00.000000,2021-11-19 00:00:00.000000
3080,AOII93OP571,B07LDPLSZC,11,1190.0,2021-11-19 00:00:00.000000,2021-11-19 00:00:00.000000
3081,AOII93OP571,B09Z7YGV3R,1,699.0,2021-11-19 00:00:00.000000,2021-11-19 00:00:00.000000
3082,IIAO23AA096,B09BW334ML,1,1499.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3083,IIAO23AA096,B08QJJCY2Q,12,299.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3084,IIAO23AA096,B07RCGTZ4M,10,9999.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3085,IIAO23AA096,B07D8VBYB4,6,7776.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3086,IIAO23AA096,B0BF54972T,1,19999.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3087,IIAO23AA096,B0B65P827P,2,549.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3088,IIAO23AA096,B08MZQBFLN,14,4999.0,2022-04-19 00:00:00.000000,2022-04-19 00:00:00.000000
3089,PNIM28NA777,B093ZNQZ2Y,15,799.0,2022-09-16 00:00:00.000000,2022-09-16 00:00:00.000000
3090,IOCN45AA539,B096NTB9XT,11,24500.0,2021-05-07 00:00:00.000000,2021-05-07 00:00:00.000000
3091,CNMP93AM907,B0B2DD8BQ8,14,3099.0,2021-01-24 00:00:00.000000,2021-01-24 00:00:00.000000
3092,CNMP93AM907,B0B9LDCX89,9,999.0,2021-01-24 00:00:00.000000,2021-01-24 00:00:00.000000
3093,CNMP93AM907,B08243SKCK,7,299.0,2021-01-24 00:00:00.000000,2021-01-24 00:00:00.000000
3094,CNMP93AM907,B08MWJTST6,10,1299.0,2021-01-24 00:00:00.000000,2021-01-24 00:00:00.000000
3095,CNMP93AM907,B01N4EV2TL,15,1995.0,2021-01-24 00:00:00.000000,2021-01-24 00:00:00.000000
3096,AOOA45NI543,B0B16KD737,4,15999.0,2021-10-15 00:00:00.000000,2021-10-15 00:00:00.000000
3097,AOOA45NI543,B0B5GJRTHB,10,1999.0,2021-10-15 00:00:00.000000,2021-10-15 00:00:00.000000
3098,AOOA45NI543,B0BCKWZ884,12,2999.0,2021-10-15 00:00:00.000000,2021-10-15 00:00:00.000000
3099,AOOA45NI543,B0BDG6QDYD,10,1990.0,2021-10-15 00:00:00.000000,2021-10-15 00:00:00.000000
3100,AOOA45NI543,B08HF4W2CT,2,3499.0,2021-10-15 00:00:00.000000,2021-10-15 00:00:00.000000
3101,AOCP16PO076,B01L8ZNWN2,15,1500.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3102,AOCP16PO076,B0BPBXNQQT,6,1989.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3103,AOCP16PO076,B07R679HTT,14,23999.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3104,AOCP16PO076,B013B2WGT6,9,1899.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3105,AOCP16PO076,B07F1P8KNV,2,1099.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3106,AOCP16PO076,B0187F2IOK,6,2199.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3107,AOCP16PO076,B09VCHLSJF,3,39999.0,2021-06-04 00:00:00.000000,2021-06-04 00:00:00.000000
3108,IAIC14OO035,B08K9PX15C,7,1499.0,2022-01-27 00:00:00.000000,2022-01-27 00:00:00.000000
3109,IAIC14OO035,B07LDN9Q2P,2,1295.0,2022-01-27 00:00:00.000000,2022-01-27 00:00:00.000000
3110,AOPO78CM500,B07SPVMSC6,8,2660.0,2022-09-21 00:00:00.000000,2022-09-21 00:00:00.000000
3111,AOPO78CM500,B0814ZY6FP,2,1199.0,2022-09-21 00:00:00.000000,2022-09-21 00:00:00.000000
3112,IPPA86NM395,B0BBMPH39N,1,999.0,2022-05-16 00:00:00.000000,2022-05-16 00:00:00.000000
3113,NCCA16CA898,B005LJQMCK,11,599.0,2021-01-27 00:00:00.000000,2021-01-27 00:00:00.000000
3114,NCCA16CA898,B009DA69W6,9,1900.0,2021-01-27 00:00:00.000000,2021-01-27 00:00:00.000000
3115,NCCA16CA898,B07XLML2YS,5,3299.0,2021-01-27 00:00:00.000000,2021-01-27 00:00:00.000000
3116,NCCA16CA898,B07F6GXNPB,14,500.0,2021-01-27 00:00:00.000000,2021-01-27 00:00:00.000000
3117,AMAA69PA835,B08WKCTFF3,5,1999.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3118,AMAA69PA835,B01486F4G6,14,3690.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3119,AMAA69PA835,B09TBCVJS3,8,7999.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3120,AMAA69PA835,B0BCZCQTJX,9,3999.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3121,AMAA69PA835,B0BDZWMGZ1,9,2990.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3122,AMAA69PA835,B07RX42D3D,12,350.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3123,AMAA69PA835,B0B53QLB9H,3,5999.0,2021-07-05 00:00:00.000000,2021-07-05 00:00:00.000000
3124,ACNP61OM167,B07VVXJ2P5,12,399.0,2022-07-02 00:00:00.000000,2022-07-02 00:00:00.000000
3125,ACNP61OM167,B00H47GVGY,12,1695.0,2022-07-02 00:00:00.000000,2022-07-02 00:00:00.000000
3126,ACNP61OM167,B00GGGOYEK,15,699.0,2022-07-02 00:00:00.000000,2022-07-02 00:00:00.000000
3127,ACNP61OM167,B0B7FJNSZR,9,19990.0,2022-07-02 00:00:00.000000,2022-07-02 00:00:00.000000
3128,ACNP61OM167,B0B61GCHC1,7,999.0,2022-07-02 00:00:00.000000,2022-07-02 00:00:00.000000
3129,OOAI87MP503,B07SYYVP69,9,1950.0,2021-07-21 00:00:00.000000,2021-07-21 00:00:00.000000
3130,OOAI87MP503,B01M0505SJ,4,2485.0,2021-07-21 00:00:00.000000,2021-07-21 00:00:00.000000
3131,OOAI87MP503,B0B53DS4TF,5,20049.0,2021-07-21 00:00:00.000000,2021-07-21 00:00:00.000000
3132,OOAI87MP503,B09VGKFM7Y,3,499.0,2021-07-21 00:00:00.000000,2021-07-21 00:00:00.000000
3133,ICCI20AO677,B09F6S8BT6,7,22900.0,2021-01-22 00:00:00.000000,2021-01-22 00:00:00.000000
3134,ICCI20AO677,B0819HZPXL,2,549.0,2021-01-22 00:00:00.000000,2021-01-22 00:00:00.000000
3135,ACII85OO612,B078JDNZJ8,11,6190.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3136,ACII85OO612,B07H3WDC4X,13,999.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3137,ACII85OO612,B07F366Z51,12,2385.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3138,ACII85OO612,B00O24PUO6,8,1650.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3139,ACII85OO612,B08JQN8DGZ,7,2990.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3140,ACII85OO612,B09JSW16QD,11,1490.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3141,ACII85OO612,B07VZYMQNZ,13,1440.0,2021-02-06 00:00:00.000000,2021-02-06 00:00:00.000000
3142,AAAN57AM079,B09M8888DM,15,799.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
3143,AAAN57AM079,B07VNFP3C2,12,1245.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
3144,AAAN57AM079,B08D11DZ2W,12,8999.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
3145,AAAN57AM079,B08VF8V79P,6,1699.0,2022-07-28 00:00:00.000000,2022-07-28 00:00:00.000000
3146,OPCA75NI101,B0BJYSCWFQ,5,1999.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
3147,OPCA75NI101,B07CRL2GY6,7,799.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
3148,OPCA75NI101,B0BBVKRP7B,5,1999.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
3149,NAIP94NN411,B07HZ2QCGR,4,599.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
3150,NAIP94NN411,B004IO5BMQ,12,995.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
3151,NAIP94NN411,B09F3PDDRF,14,999.0,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
3152,IAAC50IP095,B09NHVCHS9,9,199.0,2021-04-27 00:00:00.000000,2021-04-27 00:00:00.000000
3153,IAAC50IP095,B07GPXXNNG,6,999.0,2021-04-27 00:00:00.000000,2021-04-27 00:00:00.000000
3154,IAAC50IP095,B07VTFN6HM,6,7350.0,2021-04-27 00:00:00.000000,2021-04-27 00:00:00.000000
3155,CNMA53CP990,B071VMP1Z4,11,399.0,2022-04-04 00:00:00.000000,2022-04-04 00:00:00.000000
3156,OPPM95PN917,B096MSW6CT,3,1899.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3157,OPPM95PN917,B01LYU3BZF,3,3190.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3158,OPPM95PN917,B0B5YBGCKD,7,599.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3159,OPPM95PN917,B07FL3WRX5,7,6500.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3160,OPPM95PN917,B08WD18LJZ,8,600.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3161,OPPM95PN917,B09B125CFJ,10,799.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3162,OPPM95PN917,B082KVTRW8,8,1900.0,2022-02-24 00:00:00.000000,2022-02-24 00:00:00.000000
3163,ACAM27MC988,B0B7DHSKS7,12,5299.0,2022-07-25 00:00:00.000000,2022-07-25 00:00:00.000000
3164,ACAM27MC988,B00GG59HU2,8,599.0,2022-07-25 00:00:00.000000,2022-07-25 00:00:00.000000
3165,ACAM27MC988,B09DDCQFMT,6,1999.0,2022-07-25 00:00:00.000000,2022-07-25 00:00:00.000000
3166,OCIA52AN377,B0747VDH9L,14,3995.0,2021-08-27 00:00:00.000000,2021-08-27 00:00:00.000000
3167,NAPA02CA761,B097R2V1W8,8,5890.0,2022-01-18 00:00:00.000000,2022-01-18 00:00:00.000000
3168,NAPA02CA761,B0BPBXNQQT,11,1989.0,2022-01-18 00:00:00.000000,2022-01-18 00:00:00.000000
